HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC,REGION,COUNTRY,RMS_AVAIL,EXCH_RATE_AMT,CAL_DOW,CONVERTED_REV,OCCUPANCY,ADR,REV_PAR,YEAR,MONTH,YEAR_MONTH
EXIUS,2019-02-07T00:00:00Z,USD,34,3956.09,AMERICAS,UNITED STATES,68,1.0,5,3956.09,50.0,116.36,58.18,2019,2,2019-2
EXIUS,2019-02-08T00:00:00Z,USD,41,4546.75,AMERICAS,UNITED STATES,68,1.0,6,4546.75,60.29,110.9,66.86,2019,2,2019-2
EXIUS,2019-02-09T00:00:00Z,USD,19,2020.15,AMERICAS,UNITED STATES,68,1.0,7,2020.15,27.94,106.32,29.71,2019,2,2019-2
EXIUS,2019-02-10T00:00:00Z,USD,16,1809.65,AMERICAS,UNITED STATES,68,1.0,1,1809.65,23.53,113.1,26.61,2019,2,2019-2
EXIUS,2019-02-11T00:00:00Z,USD,45,5456.59,AMERICAS,UNITED STATES,68,1.0,2,5456.59,66.18,121.26,80.24,2019,2,2019-2
EXIUS,2019-02-12T00:00:00Z,USD,39,4754.76,AMERICAS,UNITED STATES,68,1.0,3,4754.76,57.35,121.92,69.92,2019,2,2019-2
EXIUS,2019-02-13T00:00:00Z,USD,37,4526.88,AMERICAS,UNITED STATES,68,1.0,4,4526.88,54.41,122.35,66.57,2019,2,2019-2
EXIUS,2019-02-14T00:00:00Z,USD,30,3711.24,AMERICAS,UNITED STATES,68,1.0,5,3711.24,44.12,123.71,54.58,2019,2,2019-2
EXIUS,2019-02-15T00:00:00Z,USD,22,2541.82,AMERICAS,UNITED STATES,68,1.0,6,2541.82,32.35,115.54,37.38,2019,2,2019-2
EXIUS,2019-02-16T00:00:00Z,USD,29,3294.77,AMERICAS,UNITED STATES,68,1.0,7,3294.77,42.65,113.61,48.45,2019,2,2019-2
EXIUS,2019-02-17T00:00:00Z,USD,24,2883.8,AMERICAS,UNITED STATES,68,1.0,1,2883.8,35.29,120.16,42.41,2019,2,2019-2
EXIUS,2019-02-18T00:00:00Z,USD,37,4578.63,AMERICAS,UNITED STATES,68,1.0,2,4578.63,54.41,123.75,67.33,2019,2,2019-2
EXIUS,2019-02-19T00:00:00Z,USD,55,6550.68,AMERICAS,UNITED STATES,68,1.0,3,6550.68,80.88,119.1,96.33,2019,2,2019-2
EXIUS,2019-02-20T00:00:00Z,USD,55,6696.39,AMERICAS,UNITED STATES,68,1.0,4,6696.39,80.88,121.75,98.48,2019,2,2019-2
EXIUS,2019-02-21T00:00:00Z,USD,53,6354.18,AMERICAS,UNITED STATES,68,1.0,5,6354.18,77.94,119.89,93.44,2019,2,2019-2
EXIUS,2019-02-22T00:00:00Z,USD,28,3016.18,AMERICAS,UNITED STATES,68,1.0,6,3016.18,41.18,107.72,44.36,2019,2,2019-2
EXIUS,2019-02-23T00:00:00Z,USD,25,2869.09,AMERICAS,UNITED STATES,68,1.0,7,2869.09,36.76,114.76,42.19,2019,2,2019-2
EXIUS,2019-02-24T00:00:00Z,USD,22,2611.72,AMERICAS,UNITED STATES,68,1.0,1,2611.72,32.35,118.71,38.41,2019,2,2019-2
EXIUS,2019-02-25T00:00:00Z,USD,60,7223.74,AMERICAS,UNITED STATES,68,1.0,2,7223.74,88.24,120.4,106.23,2019,2,2019-2
EXIUS,2019-02-26T00:00:00Z,USD,62,7717.82,AMERICAS,UNITED STATES,68,1.0,3,7717.82,91.18,124.48,113.5,2019,2,2019-2
EXIUS,2019-02-27T00:00:00Z,USD,63,7699.26,AMERICAS,UNITED STATES,68,1.0,4,7699.26,92.65,122.21,113.22,2019,2,2019-2
